아황산가스(SO2),일산화탄소(CO),오존(O3),이산화질소(NO2),초미세먼지(PM25),월,시간대
0.0044,0.54,0.0864,0.023,36.0,6,2
0.005,0.51,0.0812,0.0197,41.0,6,3
0.0046,0.46,0.0706,0.021,34.0,6,4
0.0042,0.48,0.0546,0.0306,34.0,6,5
0.0038,0.63,0.0222,0.0611,31.0,6,6
0.0044,0.56,0.0206,0.0658,33.0,6,7
0.0045,0.53,0.0424,0.0443,40.0,6,8
0.0046,0.66,0.0534,0.0565,43.0,6,9
0.0047,0.41,0.076,0.0442,32.0,6,10
0.0047,0.57,0.0909,0.0672,33.0,6,13
0.0044,0.51,0.1039,0.0611,39.0,6,14
0.004,0.57,0.0837,0.0563,34.0,6,15
0.0041,0.54,0.0717,0.0565,26.0,6,16
0.0038999999999999,0.62,0.0721,0.0636,22.0,6,17
0.0034,0.63,0.0478,0.0831,25.0,6,18
0.0038,0.5,0.0363,0.0732,21.0,6,19
0.004,0.44,0.0331,0.0601,13.0,6,20
0.0038999999999999,0.47,0.0377,0.0488,15.0,6,21
0.0041,0.47,0.036,0.0438,13.0,6,22
0.0041,0.65,0.0393,0.0398,18.0,6,23
0.0044,0.4,0.0596,0.0244,20.0,6,0
0.0041,0.41,0.0612,0.0211,21.0,6,1
0.0053,0.49,0.0506,0.0284,21.0,6,2
0.0055,0.46,0.0475,0.0256,25.0,6,3
0.0055,0.4,0.0472,0.0217,20.0,6,4
0.0043,0.41,0.0324,0.0308,21.0,6,5
0.0036,0.46,0.0122,0.0503,21.0,6,6
0.0035,0.39,0.0144,0.0416,25.0,6,7
0.0036,0.52,0.0184,0.0445,26.0,6,8
0.0043,0.62,0.0213,0.0573999999999999,25.0,6,9
0.005,0.61,0.0353,0.0606,30.0,6,10
0.0053,0.46,0.0606,0.0546,39.0,6,11
0.0051,0.66,0.0703,0.0588999999999999,32.0,6,12
0.0055,0.47,0.1056,0.0433,34.0,6,13
0.0055999999999999,0.46,0.1252,0.0496,33.0,6,14
0.0051,0.57,0.1198,0.0503,42.0,6,15
0.0045,0.81,0.0917,0.0459,33.0,6,16
0.0053,0.5,0.0566,0.0438,29.0,6,17
0.0052,0.48,0.0481,0.0445,18.0,6,18
0.0049,0.51,0.0536999999999999,0.0517,18.0,6,19
0.0042,0.62,0.0627,0.0453,17.0,6,20
0.0045,0.53,0.0417,0.06,27.0,6,21
0.0038,0.49,0.0563,0.0303,22.0,6,22
0.0042,0.48,0.0482,0.0349,24.0,6,23
0.0045,0.43,0.0576,0.0284,22.0,6,0
0.0048,0.38,0.0646,0.0207,25.0,6,1
0.0042,0.41,0.049,0.0223,21.0,6,2
0.0041,0.4,0.0464,0.0187,25.0,6,3
0.0038999999999999,0.42,0.0448,0.0196,20.0,6,4
0.0038,0.44,0.0298,0.0273,24.0,6,5
0.004,0.46,0.0241,0.0373,27.0,6,6
0.0041,0.47,0.021,0.0377,30.0,6,7
0.0042,0.52,0.0174,0.0462,29.0,6,8
0.0036,0.37,0.0306,0.0342,30.0,6,9
0.0035,0.57,0.0278,0.0382,25.0,6,10
0.003,0.57,0.0242,0.0397,31.0,6,11
0.0027,0.66,0.023,0.0406,29.0,6,12
0.0027,0.76,0.0145,0.0479,36.0,6,13
0.0026,0.57,0.0144,0.0476,37.0,6,14
0.0027999999999999,0.53,0.017,0.0435,41.0,6,15
0.0027,0.53,0.0192,0.037,33.0,6,16
0.0025,0.44,0.0222,0.0279,31.0,6,17
0.0027,0.5,0.0189,0.0281,22.0,6,18
0.0024,0.48,0.0156,0.0303,23.0,6,19
0.0022,0.41,0.0176,0.0215,18.0,6,20
0.0023,0.43,0.0173,0.0196,16.0,6,21
0.0023,0.4,0.016,0.0206,14.0,6,22
0.0026,0.39,0.0181,0.0194,16.0,6,23
0.0023,0.34,0.0194,0.0168,12.0,6,0
0.0023,0.3,0.0215,0.0126,16.0,6,1
0.0024,0.3,0.0248,0.0096,10.0,6,2
0.0022,0.3,0.0245,0.0087,10.0,6,3
0.0023,0.32,0.0263,0.0088,7.0,6,4
0.0025,0.3,0.0274,0.0077999999999999,6.0,6,5
0.0025,0.34,0.0223,0.013,8.0,6,6
0.0026,0.34,0.0177,0.0175,10.0,6,7
0.0023,0.39,0.0189,0.0165,9.0,6,8
0.0026,0.42,0.0167,0.0225,12.0,6,9
0.0027,0.45,0.0207,0.0202,10.0,6,10
0.0025,0.41,0.0259,0.022,14.0,6,11
0.0027,0.36,0.0301999999999999,0.0217,10.0,6,12
0.0025,0.38,0.0412,0.0148,11.0,6,13
0.0025,0.33,0.0481,0.0165,10.0,6,14
0.0031,0.48,0.0536999999999999,0.0205,13.0,6,15
0.003,0.47,0.059,0.0203,19.0,6,16
0.0029,0.52,0.0499,0.0198,26.0,6,17
0.0027,0.27,0.0465,0.0174,10.0,6,18
0.0025,0.31,0.0367,0.0184,4.0,6,19
0.0027,0.49,0.0335,0.0202,4.0,6,20
0.0024,0.52,0.0347,0.0185,12.0,6,21
0.0026,0.38,0.0286,0.021,11.0,6,22
0.0022,0.34,0.0435,0.0154,12.0,6,23
0.0026,0.37,0.0359,0.0174,10.0,6,0
0.0024,0.35,0.0441,0.0128,12.0,6,1
0.0021,0.27,0.0464,0.0128,8.0,6,2
0.0023,0.37,0.035,0.0145,11.0,6,3
0.0026,0.34,0.0332,0.0132,10.0,6,4
0.0022,0.3,0.0357,0.0191,18.0,6,5
0.0025,0.47,0.0297,0.0342,17.0,6,6
0.0026,0.47,0.0333,0.0386,26.0,6,7
0.0025,0.52,0.0446,0.0401,19.0,6,8
0.0025,0.52,0.0431,0.052,22.0,6,9
0.0023,0.48,0.0543,0.04,22.0,6,10
0.0027999999999999,0.48,0.0648,0.0318,30.0,6,11
0.0025,0.4,0.0737,0.0264,32.0,6,12
0.0024,0.35,0.0747,0.026,38.0,6,13
0.0023,0.51,0.0689,0.0308,33.0,6,14
0.0033,0.41,0.0657,0.0289,31.0,6,15
0.0033,0.59,0.0563,0.0354,31.0,6,16
0.0029,0.41,0.0525,0.0259,43.0,6,17
0.0027,0.39,0.0445,0.0329,36.0,6,18
0.0031,0.45,0.0321,0.0435,35.0,6,19
0.0025,0.47,0.0386,0.0235,29.0,6,20
0.0024,0.41,0.0393,0.0239,25.0,6,21
0.0025,0.43,0.0338,0.0268,18.0,6,22
0.0027999999999999,0.29,0.0418,0.0199,19.0,6,23
0.0025,0.34,0.049,0.014,9.0,6,0
0.0022,0.26,0.0498,0.0104,11.0,6,1
0.0025,0.26,0.0476,0.0095,9.0,6,2
0.0024,0.29,0.0468,0.0101,11.0,6,3
0.0024,0.28,0.0478,0.01,10.0,6,4
0.0024,0.24,0.0451,0.0122,11.0,6,5
0.0025,0.34,0.0358,0.0233,9.0,6,6
0.0025,0.45,0.0256,0.0313,12.0,6,7
0.0026,0.54,0.0379,0.0192,9.0,6,8
0.0024,0.43,0.0364,0.0219,7.0,6,9
0.0025,0.46,0.0383,0.0264,8.0,6,10
0.0027999999999999,0.36,0.0468,0.0243,12.0,6,11
0.003,0.33,0.0491,0.0246,9.0,6,12
0.003,0.39,0.0562,0.0209,9.0,6,13
0.0029,0.39,0.06,0.0196,12.0,6,14
0.0026,0.39,0.061,0.0192,17.0,6,15
0.0032,0.35,0.0645,0.0185,13.0,6,16
0.0032,0.33,0.0484,0.0319,14.0,6,17
0.0033,0.35,0.0414,0.0367,8.0,6,18
0.0031,0.41,0.0371,0.0408,10.0,6,19
0.003,0.55,0.0362,0.0384,6.0,6,20
0.0025,0.38,0.0397,0.0297,11.0,6,21
0.0025,0.37,0.0384,0.0335,11.0,6,22
0.0027,0.5,0.0404,0.0291,11.0,6,23
0.0025,0.37,0.0365,0.0308,12.0,6,0
0.0024,0.34,0.0388,0.0218,12.0,6,1
0.0025,0.37,0.0383,0.0197,10.0,6,2
0.0023,0.4,0.0359,0.0195,14.0,6,3
0.0025,0.41,0.0262,0.0218,10.0,6,4
0.0024,0.34,0.0197,0.0247,9.0,6,5
0.0024,0.53,0.0059,0.0361,11.0,6,6
0.0026,0.41,0.0085,0.0363,14.0,6,7
0.0026,0.47,0.013,0.0352,15.0,6,8
0.0027999999999999,0.4,0.0204,0.0348,15.0,6,9
0.0031,0.52,0.0311,0.0347,15.0,6,10
0.0034,0.4,0.0411,0.0358,23.0,6,11
0.003,0.32,0.0568,0.0303,19.0,6,12
0.0034,0.42,0.0653,0.0445,22.0,6,13
0.0033,0.4,0.0773,0.0385,20.0,6,14
0.0029,0.4,0.0812,0.0386,26.0,6,15
0.0027999999999999,0.46,0.0705,0.0393,19.0,6,16
0.0032,0.6,0.0595,0.0558999999999999,24.0,6,17
0.0033,0.35,0.0475,0.0648,19.0,6,18
0.0035,0.5,0.0429,0.0421,11.0,6,19
0.0031,0.46,0.0441,0.028,4.0,6,20
0.0027999999999999,0.31,0.0363,0.0282999999999999,7.0,6,21
0.0031,0.42,0.0306,0.0285,9.0,6,22
0.0031,0.32,0.0294,0.0252,13.0,6,23
0.003,0.42,0.025,0.0267,11.0,6,0
0.0027,0.35,0.0184,0.0299,13.0,6,1
0.0026,0.39,0.0212,0.0249,12.0,6,2
0.0025,0.36,0.0204,0.0233,13.0,6,3
0.0023,0.37,0.015,0.0255,12.0,6,4
0.0024,0.35,0.008,0.0306,14.0,6,5
0.0026,0.42,0.0031,0.039,12.0,6,6
0.0027,0.41,0.007,0.0364,15.0,6,7
0.0027,0.35,0.0112,0.0336,15.0,6,8
0.0029,0.49,0.0173,0.038,21.0,6,9
0.0026,0.44,0.0274,0.0344,17.0,6,10
0.0033,0.5,0.0395,0.0368,26.0,6,11
0.0032,0.65,0.0571,0.0373,23.0,6,12
0.0034,0.45,0.0621,0.0422,26.0,6,13
0.0038,0.47,0.0654,0.0649,24.0,6,14
0.0035,0.48,0.0763,0.0571,25.0,6,15
0.0035,0.36,0.0702,0.0581,24.0,6,16
0.0032,0.6,0.0518,0.0546,22.0,6,17
0.0031,0.55,0.0596,0.0536999999999999,19.0,6,18
0.0032,0.48,0.0573,0.0613,20.0,6,19
0.0029,0.53,0.043,0.0588999999999999,13.0,6,20
0.0031,0.45,0.0666,0.0442,21.0,6,21
0.0036,0.56,0.0644,0.0501,30.0,6,22
0.0037,0.62,0.0419,0.0626,34.0,6,23
0.0033,0.55,0.0464,0.0476,29.0,6,0
0.0029,0.47,0.0427,0.0341,32.0,6,1
0.003,0.4,0.0588,0.0258,30.0,6,2
0.0027999999999999,0.39,0.0543,0.0251,28.0,6,3
0.0027,0.4,0.0461,0.0297,27.0,6,4
0.0027,0.4,0.0366,0.037,29.0,6,5
0.0027999999999999,0.53,0.014,0.0526999999999999,28.0,6,6
0.0029,0.51,0.0161,0.0511,30.0,6,7
0.0024,0.53,0.0398,0.0329,29.0,6,8
0.0041,0.63,0.0377,0.0798,37.0,6,9
0.0032,0.61,0.0632,0.0382,30.0,6,10
0.0036,0.4,0.0759,0.0353,31.0,6,11
0.0033,0.51,0.0866,0.0437,31.0,6,12
0.0036,0.44,0.0961,0.0469,37.0,6,13
0.0035,0.54,0.1123,0.0374,30.0,6,14
0.0038,0.41,0.1236,0.0426,33.0,6,15
0.0036,0.42,0.1115,0.05,34.0,6,16
0.0042,0.56,0.094,0.0639,33.0,6,17
0.004,0.43,0.0898,0.0524,28.0,6,18
0.0038999999999999,0.38,0.0729,0.0464,21.0,6,19
0.0034,0.61,0.0649,0.0461,15.0,6,20
0.0029,0.39,0.0652,0.0325,20.0,6,21
0.0027,0.38,0.0586999999999999,0.0305,20.0,6,22
0.0027999999999999,0.29,0.053,0.0362,27.0,6,23
0.0027,0.37,0.0558,0.029,24.0,6,0
0.0026,0.42,0.0529,0.0313,28.0,6,1
0.0027999999999999,0.47,0.0518,0.0246,26.0,6,2
0.0026,0.42,0.0499,0.0231,28.0,6,3
0.0025,0.4,0.0449,0.0271,26.0,6,4
0.0027,0.42,0.0364,0.0261,26.0,6,5
0.0026,0.4,0.0395,0.028,24.0,6,6
0.0025,0.44,0.0359,0.0347,25.0,6,7
0.0027999999999999,0.41,0.0388,0.0374,27.0,6,8
0.0033,0.61,0.0463,0.0368,31.0,6,9
0.0036,0.52,0.0709,0.0328,28.0,6,10
0.0037,0.47,0.073,0.034,36.0,6,11
0.0035,0.58,0.0721,0.0364,30.0,6,12
0.0034,0.45,0.07,0.0392,30.0,6,13
0.0032,0.41,0.0624,0.0503,24.0,6,14
0.0032,0.43,0.0566,0.0538,29.0,6,15
0.0033,0.53,0.057,0.0379,21.0,6,16
0.003,0.48,0.0447,0.0522,26.0,6,17
0.0031,0.46,0.0309,0.062,20.0,6,18
0.0031,0.51,0.027,0.0539,23.0,6,19
0.0021,0.46,0.03,0.026,17.0,6,20
0.0024,0.38,0.0247,0.0242,16.0,6,21
0.0024,0.39,0.0234,0.0216,10.0,6,22
0.0022,0.39,0.0187,0.021,10.0,6,23
0.0021,0.47,0.0129,0.0205,4.0,6,0
0.0021,0.35,0.0187,0.0121,3.0,6,1
0.0024,0.29,0.0238,0.009,5.0,6,2
0.0024,0.27,0.0257,0.0087,8.0,6,3
0.0024,0.24,0.0286999999999999,0.0068,6.0,6,4
0.0024,0.23,0.0294,0.0072,8.0,6,5
0.0024,0.27,0.0266,0.0102,7.0,6,6
0.0024,0.21,0.0293,0.0107,6.0,6,7
0.0021,0.34,0.0384,0.0144,5.0,6,8
0.0022,0.4,0.0443,0.0157,10.0,6,9
0.0021,0.41,0.0404,0.0183,9.0,6,10
0.0021,0.47,0.0435,0.0174,15.0,6,11
0.0024,0.4,0.0457,0.0176,16.0,6,12
0.0022,0.42,0.0467,0.0198,21.0,6,13
0.0023,0.49,0.0439,0.023,23.0,6,14
0.0023,0.49,0.0409,0.0271,25.0,6,15
0.0027,0.38,0.0457,0.0237,19.0,6,16
0.0027999999999999,0.41,0.0432,0.0266,21.0,6,17
0.0024,0.46,0.0397,0.0271,19.0,6,18
0.0023,0.44,0.0379,0.0248,16.0,6,19
0.0026,0.4,0.0347,0.0266,17.0,6,20
0.0025,0.41,0.0313,0.0267,19.0,6,21
0.0023,0.36,0.0311,0.0251,17.0,6,22
0.0023,0.46,0.0317,0.0232,18.0,6,23
0.0018,0.34,0.0314,0.0202,16.0,6,0
0.002,0.48,0.0286999999999999,0.0089,8.0,7,22
0.0019,0.46,0.0288,0.0092,6.0,7,23
0.002,0.49,0.0225,0.0111,5.0,7,0
0.002,0.48,0.0199,0.009,3.0,7,1
0.002,0.49,0.0183,0.0084,7.0,7,2
0.002,0.53,0.0129,0.0113,11.0,7,3
0.002,0.53,0.0105,0.0095,13.0,7,4
0.002,0.52,0.0094,0.0099,9.0,7,5
0.002,0.54,0.0052,0.0122,7.0,7,6
0.0022,0.6,0.008,0.0165,19.0,7,7
0.0023,0.64,0.0121,0.018,25.0,7,8
0.0022,0.65,0.0134,0.0185,27.0,7,9
0.0021,0.64,0.0182,0.017,37.0,7,10
0.0022,0.65,0.0325,0.0186,33.0,7,11
0.0023,0.64,0.0582,0.0179,30.0,7,12
0.0024,0.62,0.0895,0.0138999999999999,38.0,7,13
0.0025,0.64,0.0989,0.0133,49.0,7,14
0.0024,0.64,0.1012,0.0125,45.0,7,15
0.0023,0.64,0.098,0.0134,40.0,7,16
0.0027,0.61,0.0966,0.0122,38.0,7,17
0.0031,0.65,0.0895,0.014,39.0,7,18
0.0029,0.63,0.0768,0.0141,35.0,7,19
0.0035,0.73,0.0596,0.0168,35.0,7,20
0.0033,0.62,0.0412,0.0138,27.0,7,21
0.0026,0.56,0.0324,0.0135999999999999,25.0,7,22
0.0026,0.5,0.032,0.0109,19.0,7,23
0.0025,0.51,0.0274,0.0105,18.0,7,0
0.0024,0.53,0.0238,0.0108,19.0,7,1
0.0025,0.51,0.024,0.0089,17.0,7,2
0.0025,0.52,0.0215,0.0089,20.0,7,3
0.0024,0.53,0.0198,0.008,22.0,7,4
0.0023,0.53,0.0154,0.0089,19.0,7,5
0.0023,0.54,0.0138,0.0105,17.0,7,6
0.0023,0.53,0.0158,0.0112,16.0,7,7
0.0024,0.57,0.016,0.0125,15.0,7,8
0.0024,0.59,0.017,0.0153,25.0,7,9
0.0023,0.6,0.0219,0.0147,22.0,7,10
0.0023,0.64,0.0212,0.0178,22.0,7,11
0.0023,0.68,0.0212,0.021,28.0,7,12
0.0023,0.61,0.04,0.0132,20.0,7,13
0.0023,0.6,0.0553,0.0112,30.0,7,14
0.0023,0.64,0.0654,0.0132,29.0,7,15
0.0024,0.67,0.0768,0.0145,33.0,7,16
0.0023,0.67,0.0835,0.0138,33.0,7,17
0.0024,0.66,0.0894,0.0154,40.0,7,18
0.0024,0.64,0.0892,0.0141,39.0,7,19
0.0025,0.66,0.065,0.0178,35.0,7,20
0.0025,0.68,0.0521,0.0181,39.0,7,21
0.0024,0.68,0.0461,0.0158,35.0,7,22
0.0024,0.7,0.0379,0.0171,34.0,7,23
0.0023,0.66,0.0329,0.0129,29.0,7,0
0.0024,0.65,0.0323,0.011,32.0,7,1
0.0023,0.66,0.0265,0.0097,29.0,7,2
0.0024,0.66,0.0216,0.0107,23.0,7,3
0.0023,0.67,0.0169,0.0119,27.0,7,4
0.0023,0.68,0.011,0.0138,36.0,7,5
0.0023,0.69,0.0089,0.0156,33.0,7,6
0.0023,0.72,0.0081,0.0143,32.0,7,7
0.0024,0.71,0.0094,0.0155,31.0,7,8
0.0024,0.68,0.023,0.0151,35.0,7,9
0.0024,0.65,0.0422,0.0108,32.0,7,10
0.0024,0.66,0.0568999999999999,0.01,31.0,7,11
0.0023,0.67,0.0686,0.0084,30.0,7,12
0.0024,0.55,0.0658,0.0077,29.0,7,13
0.0023,0.56,0.0691,0.0083,33.0,7,14
0.0024,0.56,0.0735,0.0073,40.0,7,15
0.0025,0.55,0.0731,0.0089,42.0,7,16
0.0025,0.54,0.0777,0.0087,42.0,7,17
0.0024,0.57,0.0713,0.0126,39.0,7,18
0.0025,0.61,0.0699,0.014,41.0,7,19
0.0029,0.77,0.0857,0.0137,57.0,7,20
0.0029,0.79,0.0795,0.0128,59.0,7,21
0.0029,0.8,0.0712,0.0122,53.0,7,22
0.0029,0.74,0.0666,0.0097,48.0,7,23
0.0027,0.77,0.065,0.009,51.0,7,0
0.0026,0.74,0.0588,0.0087,50.0,7,1
0.0024,0.67,0.0451,0.0071,49.0,7,2
0.0023,0.6,0.0349,0.0055999999999999,38.0,7,3
0.0023,0.56,0.0354,0.0044,34.0,7,4
0.0022,0.54,0.0364,0.004,29.0,7,5
0.0022,0.54,0.034,0.0044,27.0,7,6
0.0022,0.53,0.0327,0.0048,29.0,7,7
0.0023,0.51,0.0332,0.0063,30.0,7,8
0.0022,0.48,0.0384,0.0064,30.0,7,9
0.0022,0.48,0.0407,0.007,21.0,7,10
0.0022,0.46,0.0464,0.0059,24.0,7,11
0.0022,0.46,0.0475,0.0053,19.0,7,12
0.0022,0.43,0.0486,0.005,14.0,7,13
0.0021,0.42,0.0471,0.0059,20.0,7,14
0.0022,0.43,0.0467,0.0059,14.0,7,15
0.0022,0.45,0.0461,0.006,14.0,7,16
0.0021,0.43,0.0492,0.0055999999999999,13.0,7,17
0.0022,0.45,0.0497,0.0072,13.0,7,18
0.0021,0.45,0.0507,0.0068,12.0,7,19
0.0021,0.45,0.0441,0.0081,12.0,7,20
0.0021,0.46,0.0366,0.0088,12.0,7,21
0.0021,0.46,0.0331,0.0085,13.0,7,22
0.002,0.44,0.0315,0.007,10.0,7,23
0.002,0.41,0.0296,0.0057,6.0,7,0
0.002,0.38,0.0281,0.0038999999999999,2.0,7,1
0.002,0.37,0.0288,0.0035,1.0,7,2
0.0019,0.35,0.0308,0.0029,1.0,7,3
0.0019,0.34,0.0319,0.0031,1.0,7,4
0.0018,0.34,0.0321,0.0043,1.0,7,5
0.0019,0.35,0.0303,0.0073,1.0,7,6
0.002,0.37,0.0273,0.0104,4.0,7,7
0.002,0.37,0.0304,0.0101,7.0,7,8
0.002,0.37,0.0334,0.0097,7.0,7,9
0.002,0.37,0.0375,0.0083,5.0,7,10
0.002,0.37,0.0423,0.0067,3.0,7,11
0.002,0.38,0.0473,0.0067,5.0,7,12
0.002,0.38,0.0482,0.0069,8.0,7,13
0.002,0.39,0.0456,0.0092,5.0,7,14
0.0021,0.39,0.0468,0.0095,6.0,7,15
0.0022,0.39,0.0481,0.0092,5.0,7,16
0.0023,0.41,0.0473,0.0122,4.0,7,17
0.0022,0.41,0.0466,0.0117,4.0,7,18
0.0022,0.42,0.0395,0.0122,5.0,7,19
0.0021,0.44,0.0353,0.0123,10.0,7,20
0.0024,0.44,0.044,0.0112,9.0,7,21
0.0025,0.45,0.0353,0.0107,6.0,7,22
0.0025,0.43,0.0325,0.0102,3.0,7,23
0.0024,0.41,0.0289,0.0067,1.0,7,0
0.0023,0.42,0.0252,0.006,1.0,7,1
0.0022,0.43,0.0256,0.0052,4.0,7,2
0.0021,0.41,0.0264,0.0045,4.0,7,3
0.0022,0.39,0.0248,0.0049,1.0,7,4
0.0021,0.39,0.0236,0.0054,1.0,7,5
0.0022,0.39,0.0219,0.0064,1.0,7,6
0.0023,0.41,0.0174,0.0108,4.0,7,7
0.0023,0.45,0.0209,0.0095,9.0,7,8
0.0023,0.45,0.0285,0.0088,7.0,7,9
0.0021,0.44,0.036,0.0075,6.0,7,10
0.0021,0.44,0.0505,0.0093,4.0,7,13
0.0021,0.44,0.0447,0.0131,10.0,7,14
0.0021,0.44,0.0389,0.0126,8.0,7,15
0.002,0.39,0.0401,0.0099,5.0,7,16
0.002,0.44,0.0314,0.0144,5.0,7,17
0.002,0.47,0.025,0.0176,4.0,7,18
0.002,0.48,0.025,0.0153,1.0,7,19
0.002,0.48,0.0238,0.0148999999999999,4.0,7,20
0.002,0.54,0.017,0.0183,4.0,7,21
0.0021,0.52,0.0174,0.0148,9.0,7,22
0.002,0.44,0.0192,0.0109,10.0,7,23
0.0019,0.41,0.019,0.0095,6.0,7,0
0.0019,0.4,0.0192,0.0079,2.0,7,1
0.002,0.39,0.0199,0.0069,1.0,7,2
0.002,0.39,0.0168,0.0083,1.0,7,3
0.0021,0.36,0.0207,0.0052,4.0,7,4
0.002,0.34,0.0207,0.0055,2.0,7,5
0.0021,0.37,0.0132,0.0107,1.0,7,6
0.002,0.4,0.0060999999999999,0.0154,2.0,7,7
0.0019,0.36,0.0084,0.0099,4.0,7,8
0.0021,0.39,0.0212,0.0111,1.0,7,9
0.0022,0.44,0.0177,0.0201,1.0,7,10
0.0022,0.41,0.0236,0.0132,1.0,7,11
0.0022,0.46,0.0166,0.0163,2.0,7,12
0.0023,0.53,0.0105,0.0182,6.0,7,13
0.0023,0.37,0.0138999999999999,0.0072,4.0,7,14
0.0025,0.4,0.0127,0.0075,1.0,7,15
0.0026,0.42,0.0093,0.0104,3.0,7,16
0.0026,0.44,0.0083,0.0095,8.0,7,17
0.0022,0.36,0.0127,0.0076,7.0,7,18
0.0021,0.36,0.026,0.0089,4.0,7,19
0.0022,0.45,0.0123,0.0159,2.0,7,20
0.0023,0.56,0.004,0.0198,7.0,7,21
0.0027999999999999,0.52,0.0066,0.0096,6.0,7,22
0.0026,0.46,0.0063,0.0085,6.0,7,23
0.0022,0.39,0.0060999999999999,0.008,5.0,7,0
0.0021,0.37,0.0071,0.0068,4.0,7,1
0.002,0.3,0.0128,0.002,5.0,7,2
0.002,0.29,0.0114,0.0024,3.0,7,3
0.002,0.29,0.0115,0.0023,1.0,7,4
0.0021,0.31,0.0253,0.0033,1.0,7,5
0.0021,0.35,0.017,0.0128,1.0,7,6
0.0021,0.37,0.0212,0.0082,1.0,7,7
0.0021,0.39,0.0231,0.0125,1.0,7,8
0.0021,0.35,0.0254,0.0098,1.0,7,9
0.002,0.46,0.013,0.0208,8.0,7,11
0.0021,0.49,0.0125,0.0219,5.0,7,12
0.0021,0.49,0.0147,0.0185,1.0,7,13
0.002,0.51,0.012,0.0207,1.0,7,14
0.002,0.5,0.0151,0.0182,3.0,7,15
0.002,0.48,0.0198,0.0143,3.0,7,16
0.0021,0.5,0.0179,0.0173,7.0,7,20
0.0022,0.61,0.0104,0.0238,5.0,7,21
0.0022,0.55,0.0155,0.0185,3.0,7,22
0.0023,0.43,0.0265,0.0084,12.0,7,23
0.0024,0.42,0.0275,0.0071,22.0,7,0
0.0022,0.42,0.0291,0.006,20.0,7,1
0.0021,0.43,0.0304,0.0059,21.0,7,2
0.0021,0.44,0.0312,0.0053,14.0,7,3
0.0021,0.42,0.0299,0.0059,14.0,7,4
0.0021,0.49,0.0278,0.0094,16.0,7,5
0.002,0.49,0.0187,0.015,17.0,7,6
0.0023,0.51,0.0158,0.0178,23.0,7,7
0.0023,0.49,0.0229,0.014,12.0,7,8
0.0022,0.49,0.0289,0.0124,15.0,7,9
0.0022,0.49,0.0386,0.0106,9.0,7,10
0.0021,0.5,0.0437,0.0106,15.0,7,11
0.0021,0.51,0.0629,0.0073,14.0,7,13
0.0021,0.5,0.0648,0.0086,19.0,7,14
0.0021,0.45,0.0709,0.0076,21.0,7,15
0.0022,0.44,0.0724,0.0097,20.0,7,16
0.0024,0.42,0.0738,0.0093,19.0,7,17
0.0027,0.45,0.0658,0.0131,15.0,7,18
0.0027,0.45,0.0588,0.0128,21.0,7,19
0.0027999999999999,0.45,0.053,0.0108,21.0,7,20
0.0027999999999999,0.49,0.0414,0.0135999999999999,21.0,7,21
0.0023,0.45,0.0353,0.0106,15.0,7,22
0.0022,0.42,0.0314,0.0092,15.0,7,23
0.0021,0.42,0.0329,0.0076,15.0,7,0
0.0022,0.41,0.0349,0.0065,15.0,7,1
0.0022,0.42,0.0348,0.0059,9.0,7,2
0.002,0.45,0.0366,0.0047,9.0,7,3
0.0021,0.47,0.0371,0.0052,17.0,7,4
0.0022,0.51,0.0315,0.0062,17.0,7,5
0.0022,0.41,0.0316,0.0062,16.0,7,6
0.0021,0.39,0.0294,0.0077999999999999,9.0,7,7
0.002,0.38,0.0275,0.0094,6.0,7,8
0.0021,0.38,0.0281999999999999,0.0102,9.0,7,9
0.0021,0.41,0.0309,0.0124,9.0,7,10
0.0024,0.48,0.0339,0.0112,7.0,7,11
0.0024,0.43,0.0443,0.0084,5.0,7,12
0.0021,0.38,0.0443,0.0086,5.0,7,13
0.0023,0.37,0.0466,0.0076,6.0,7,14
0.0023,0.37,0.0482,0.0076,5.0,7,15
0.0023,0.37,0.0503,0.0074,4.0,7,16
0.0022,0.37,0.0468,0.0082,7.0,7,17
0.0023,0.39,0.0383,0.0099,7.0,7,18
0.0021,0.41,0.0313,0.011,5.0,7,19
0.002,0.39,0.0247,0.0068,7.0,7,20
0.0021,0.36,0.0241,0.0060999999999999,7.0,7,21
0.0022,0.38,0.0262,0.0066,9.0,7,22
0.0024,0.38,0.0368,0.0054,15.0,7,23
0.0029,0.44,0.0422,0.0049,12.0,7,0
0.0025,0.38,0.0472,0.0027999999999999,9.0,7,1
0.0023,0.3,0.0535,0.0014,6.0,7,2
0.0023,0.29,0.0568999999999999,0.0012,5.0,7,3
0.0023,0.32,0.0556,0.0011,6.0,7,4
0.0022,0.33,0.0543999999999999,0.0014,2.0,7,5
0.0022,0.33,0.0526999999999999,0.0018,1.0,7,6
0.0023,0.33,0.05,0.0031,6.0,7,7
0.0024,0.33,0.047,0.005,7.0,7,8
0.0025,0.35,0.045,0.0059,9.0,7,9
0.0023,0.4,0.0419,0.0079,10.0,7,10
0.0024,0.4,0.0485,0.0068,12.0,7,12
0.0027,0.39,0.051,0.005,8.0,7,13
0.0025,0.4,0.0492,0.0053,12.0,7,14
0.0025,0.38,0.0502,0.0049,14.0,7,15
0.0024,0.38,0.0463,0.0058,10.0,7,16
0.0025,0.37,0.0479,0.0058,13.0,7,17
0.0027,0.38,0.0471,0.0060999999999999,9.0,7,18
